, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0
3, 1.0788906009244992, 1.1347712796757383, 1.1731409544950056, 1.194695640437306, 1.202103801794105, 1.1966407576163673, 1.1763617029656177, 1.140358438386668, 1.0847670433336727, 1.0, 
6, 1.3804654606024152, 1.62735104091888, 1.7070387490481655, 1.6645066032318925, 1.5595866869384138, 1.4325483112368358, 1.3112258911643924, 1.2011875375275203, 1.1003733333333334, 1.0, 
9, 1.7778865510299755, 2.0984124068183356, 1.9814678869149578, 1.7525341113677544, 1.5581001299516042, 1.414240490483529, 1.3019309846632585, 1.2000638888888888, 1.0998527777777778, 1.0, 
