, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0
20, 3.077801448657861, 2.262172284644195, 1.8343295424490875, 1.6292105263157894, 1.5042631578947367, 1.4008421052631579, 1.3032105263157894, 1.2028947368421052, 1.1013684210526316, 1.0, 
35, 2.880256300421218, 2.0136806722689076, 1.7328571428571429, 1.6036302521008403, 1.5012605042016807, 1.400016806722689, 1.300857142857143, 1.200924369747899, 1.1010588235294119, 1.0, 
50, 2.5767810026385223, 1.9118204081632653, 1.7062448979591838, 1.5999428571428571, 1.4996244897959183, 1.3986285714285713, 1.2993142857142856, 1.1991673469387756, 1.1004244897959183, 1.0, 
